fips,date,RR,state,code
47,2021-06-09,0.5684736842105264,Tennessee,TN
50,2021-06-09,0.5492857142857143,Vermont,VT
16,2021-06-10,0.5557954545454546,Idaho,ID
4,2021-06-10,0.6666666666666666,Arizona,AZ
5,2021-06-10,0.4361466666666666,Arkansas,AR
6,2021-06-10,0.5816034482758622,California,CA
8,2021-06-10,1.5124999999999993,Colorado,CO
9,2021-06-10,0.64375,Connecticut,CT
10,2021-06-10,1.5550000000000002,Delaware,DE
11,2021-06-10,0.65,District Of Columbia,DC
12,2021-06-10,1.0818805970149252,Florida,FL
13,2021-06-10,0.5858050314465411,Georgia,GA
29,2021-06-10,0.8768434782608697,Missouri,MO
1,2021-06-10,0.8952388059701489,Alabama,AL
19,2021-06-10,0.3462424242424242,Iowa,IA
20,2021-06-10,0.2600095238095238,Kansas,KS
21,2021-06-10,0.9721250000000002,Kentucky,KY
22,2021-06-10,1.0114062499999998,Louisiana,LA
23,2021-06-10,1.6293750000000002,Maine,ME
24,2021-06-10,0.6545833333333334,Maryland,MD
25,2021-06-10,0.5785714285714286,Massachusetts,MA
26,2021-06-10,1.6086506024096383,Michigan,MI
27,2021-06-10,1.088632183908046,Minnesota,MN
17,2021-06-10,0.8946372549019611,Illinois,IL
18,2021-06-10,0.978228260869565,Indiana,IN
28,2021-06-10,0.5174634146341461,Mississippi,MS
34,2021-06-10,0.6923809523809523,New Jersey,NJ
30,2021-06-10,0.4481071428571428,Montana,MT
39,2021-06-10,0.7334090909090908,Ohio,OH
38,2021-06-10,0.4183396226415094,North Dakota,ND
37,2021-06-10,1.0051,North Carolina,NC
32,2021-06-10,0.5470588235294118,Nevada,NV
35,2021-06-10,0.9145454545454546,New Mexico,NM
56,2021-06-10,0.951608695652174,Wyoming,WY
33,2021-06-10,1.15,New Hampshire,NH
41,2021-06-10,1.345638888888889,Oregon,OR
36,2021-06-10,0.9867258064516132,New York,NY
42,2021-06-10,1.457313432835821,Pennsylvania,PA
48,2021-06-10,0.7847795275590548,Texas,TX
40,2021-06-10,0.1941948051948052,Oklahoma,OK
46,2021-06-10,0.1374090909090909,South Dakota,SD
47,2021-06-10,0.5585473684210526,Tennessee,TN
49,2021-06-10,0.2268965517241379,Utah,UT
50,2021-06-10,0.5378571428571429,Vermont,VT
51,2021-06-10,0.5234210526315791,Virginia,VA
53,2021-06-10,1.6432307692307688,Washington,WA
54,2021-06-10,1.6683636363636365,West Virginia,WV
55,2021-06-10,0.7201388888888888,Wisconsin,WI
31,2021-06-10,0.1722903225806451,Nebraska,NE
44,2021-06-10,1.208,Rhode Island,RI
45,2021-06-10,0.8254347826086955,South Carolina,SC
12,2021-06-11,1.0935522388059702,Florida,FL
11,2021-06-11,0.65,District Of Columbia,DC
10,2021-06-11,1.5550000000000002,Delaware,DE
8,2021-06-11,1.5273437499999998,Colorado,CO
29,2021-06-11,0.9275913043478264,Missouri,MO
5,2021-06-11,0.45452,Arkansas,AR
4,2021-06-11,0.6773333333333333,Arizona,AZ
1,2021-06-11,0.9179552238805972,Alabama,AL
13,2021-06-11,0.5907106918238992,Georgia,GA
6,2021-06-11,0.5911724137931035,California,CA
16,2021-06-11,0.5704545454545454,Idaho,ID
25,2021-06-11,0.5599999999999999,Massachusetts,MA
18,2021-06-11,0.9766086956521738,Indiana,IN
17,2021-06-11,0.8761960784313723,Illinois,IL
26,2021-06-11,1.5471084337349403,Michigan,MI
24,2021-06-11,0.6445833333333334,Maryland,MD
23,2021-06-11,1.6056250000000003,Maine,ME
27,2021-06-11,1.0539885057471268,Minnesota,MN
21,2021-06-11,0.978666666666667,Kentucky,KY
20,2021-06-11,0.2630952380952381,Kansas,KS
19,2021-06-11,0.3334747474747474,Iowa,IA
28,2021-06-11,0.5231219512195121,Mississippi,MS
9,2021-06-11,0.62625,Connecticut,CT
30,2021-06-11,0.4591250000000001,Montana,MT
22,2021-06-11,1.03203125,Louisiana,LA
44,2021-06-11,1.164,Rhode Island,RI
40,2021-06-11,0.194051948051948,Oklahoma,OK
39,2021-06-11,0.7270454545454548,Ohio,OH
38,2021-06-11,0.4079622641509434,North Dakota,ND
37,2021-06-11,0.9995999999999998,North Carolina,NC
32,2021-06-11,0.5552941176470589,Nevada,NV
35,2021-06-11,0.9109090909090908,New Mexico,NM
34,2021-06-11,0.6733333333333332,New Jersey,NJ
33,2021-06-11,1.134,New Hampshire,NH
41,2021-06-11,1.353472222222222,Oregon,OR
36,2021-06-11,0.9696774193548388,New York,NY
42,2021-06-11,1.43555223880597,Pennsylvania,PA
56,2021-06-11,0.9731739130434784,Wyoming,WY
45,2021-06-11,0.8163043478260871,South Carolina,SC
46,2021-06-11,0.1315909090909091,South Dakota,SD
47,2021-06-11,0.6028,Tennessee,TN
49,2021-06-11,0.2282758620689655,Utah,UT
50,2021-06-11,0.5199999999999999,Vermont,VT
51,2021-06-11,0.5142556390977441,Virginia,VA
53,2021-06-11,1.674025641025641,Washington,WA
54,2021-06-11,1.6507272727272728,West Virginia,WV
55,2021-06-11,0.7084444444444444,Wisconsin,WI
31,2021-06-11,0.1667741935483871,Nebraska,NE
48,2021-06-11,0.8163740157480317,Texas,TX
13,2021-06-12,0.5984402515723273,Georgia,GA
12,2021-06-12,1.097910447761194,Florida,FL
11,2021-06-12,0.65,District Of Columbia,DC
10,2021-06-12,1.55,Delaware,DE
4,2021-06-12,0.6913333333333331,Arizona,AZ
8,2021-06-12,1.5424999999999995,Colorado,CO
6,2021-06-12,0.600051724137931,California,CA
5,2021-06-12,0.47916,Arkansas,AR
16,2021-06-12,0.5823863636363636,Idaho,ID
9,2021-06-12,0.60875,Connecticut,CT
17,2021-06-12,0.8573921568627452,Illinois,IL
22,2021-06-12,1.05321875,Louisiana,LA
19,2021-06-12,0.3204040404040404,Iowa,IA
20,2021-06-12,0.2672285714285714,Kansas,KS
21,2021-06-12,0.9884166666666668,Kentucky,KY
23,2021-06-12,1.5856249999999998,Maine,ME
29,2021-06-12,0.9823478260869568,Missouri,MO
24,2021-06-12,0.6304166666666667,Maryland,MD
25,2021-06-12,0.5464285714285714,Massachusetts,MA
26,2021-06-12,1.4859036144578313,Michigan,MI
27,2021-06-12,1.02183908045977,Minnesota,MN
28,2021-06-12,0.5284146341463415,Mississippi,MS
1,2021-06-12,0.9365223880597018,Alabama,AL
18,2021-06-12,0.9752282608695648,Indiana,IN
36,2021-06-12,0.9487096774193547,New York,NY
45,2021-06-12,0.8052173913043478,South Carolina,SC
30,2021-06-12,0.4719285714285713,Montana,MT
42,2021-06-12,1.4117910447761195,Pennsylvania,PA
32,2021-06-12,0.5805882352941176,Nevada,NV
33,2021-06-12,1.127,New Hampshire,NH
34,2021-06-12,0.652857142857143,New Jersey,NJ
35,2021-06-12,0.9036363636363636,New Mexico,NM
38,2021-06-12,0.3926037735849057,North Dakota,ND
39,2021-06-12,0.7209090909090907,Ohio,OH
40,2021-06-12,0.1944155844155844,Oklahoma,OK
41,2021-06-12,1.3602777777777773,Oregon,OR
44,2021-06-12,1.118,Rhode Island,RI
37,2021-06-12,0.995,North Carolina,NC
46,2021-06-12,0.1261515151515151,South Dakota,SD
31,2021-06-12,0.1555698924731182,Nebraska,NE
55,2021-06-12,0.699916666666667,Wisconsin,WI
54,2021-06-12,1.6363636363636365,West Virginia,WV
53,2021-06-12,1.710974358974359,Washington,WA
51,2021-06-12,0.5071729323308272,Virginia,VA
56,2021-06-12,0.9963043478260868,Wyoming,WY
49,2021-06-12,0.2317241379310345,Utah,UT
48,2021-06-12,0.8373779527559059,Texas,TX
47,2021-06-12,0.6486315789473686,Tennessee,TN
50,2021-06-12,0.4957142857142856,Vermont,VT
16,2021-06-13,0.5940681818181819,Idaho,ID
1,2021-06-13,0.9613283582089552,Alabama,AL
4,2021-06-13,0.7046666666666667,Arizona,AZ
5,2021-06-13,0.5041866666666667,Arkansas,AR
6,2021-06-13,0.6087586206896556,California,CA
9,2021-06-13,0.595,Connecticut,CT
10,2021-06-13,1.55,Delaware,DE
11,2021-06-13,0.65,District Of Columbia,DC
12,2021-06-13,1.1047761194029846,Florida,FL
13,2021-06-13,0.6045094339622643,Georgia,GA
29,2021-06-13,1.0513652173913044,Missouri,MO
28,2021-06-13,0.5299024390243903,Mississippi,MS
19,2021-06-13,0.3062323232323233,Iowa,IA
20,2021-06-13,0.2725619047619048,Kansas,KS
21,2021-06-13,0.9969999999999996,Kentucky,KY
22,2021-06-13,1.0746875000000005,Louisiana,LA
23,2021-06-13,1.5575000000000003,Maine,ME
24,2021-06-13,0.6145833333333334,Maryland,MD
25,2021-06-13,0.5257142857142857,Massachusetts,MA
26,2021-06-13,1.418433734939759,Michigan,MI
27,2021-06-13,0.9885057471264372,Minnesota,MN
17,2021-06-13,0.839235294117647,Illinois,IL
18,2021-06-13,0.9721304347826092,Indiana,IN
56,2021-06-13,1.0216086956521742,Wyoming,WY
8,2021-06-13,1.55359375,Colorado,CO
44,2021-06-13,1.104,Rhode Island,RI
39,2021-06-13,0.7124999999999998,Ohio,OH
38,2021-06-13,0.3799056603773584,North Dakota,ND
37,2021-06-13,0.9876,North Carolina,NC
32,2021-06-13,0.6047058823529412,Nevada,NV
35,2021-06-13,0.8939393939393939,New Mexico,NM
34,2021-06-13,0.6409523809523808,New Jersey,NJ
33,2021-06-13,1.103,New Hampshire,NH
41,2021-06-13,1.3666666666666667,Oregon,OR
36,2021-06-13,0.9260806451612902,New York,NY
42,2021-06-13,1.3865671641791044,Pennsylvania,PA
48,2021-06-13,0.8584999999999992,Texas,TX
40,2021-06-13,0.1975714285714286,Oklahoma,OK
46,2021-06-13,0.1216969696969696,South Dakota,SD
47,2021-06-13,0.6967684210526317,Tennessee,TN
49,2021-06-13,0.2337931034482758,Utah,UT
50,2021-06-13,0.4705714285714286,Vermont,VT
51,2021-06-13,0.4995939849624061,Virginia,VA
30,2021-06-13,0.482642857142857,Montana,MT
53,2021-06-13,1.7463846153846152,Washington,WA
54,2021-06-13,1.6169090909090909,West Virginia,WV
55,2021-06-13,0.6866944444444444,Wisconsin,WI
31,2021-06-13,0.1396774193548387,Nebraska,NE
45,2021-06-13,0.7936956521739128,South Carolina,SC
12,2021-06-14,1.11,Florida,FL
11,2021-06-14,0.65,District Of Columbia,DC
10,2021-06-14,1.545,Delaware,DE
8,2021-06-14,1.5659375,Colorado,CO
29,2021-06-14,1.1094956521739128,Missouri,MO
5,2021-06-14,0.5317066666666665,Arkansas,AR
4,2021-06-14,0.7180000000000001,Arizona,AZ
1,2021-06-14,0.9813582089552236,Alabama,AL
13,2021-06-14,0.6136792452830188,Georgia,GA
6,2021-06-14,0.6186206896551726,California,CA
16,2021-06-14,0.6025681818181818,Idaho,ID
25,2021-06-14,0.5078571428571428,Massachusetts,MA
18,2021-06-14,0.969728260869565,Indiana,IN
17,2021-06-14,0.8194313725490197,Illinois,IL
26,2021-06-14,1.3591566265060242,Michigan,MI
24,2021-06-14,0.6033333333333334,Maryland,MD
23,2021-06-14,1.5256250000000005,Maine,ME
27,2021-06-14,0.9566666666666666,Minnesota,MN
21,2021-06-14,1.0045750000000002,Kentucky,KY
20,2021-06-14,0.2781714285714286,Kansas,KS
19,2021-06-14,0.2954949494949495,Iowa,IA
28,2021-06-14,0.5278292682926828,Mississippi,MS
9,2021-06-14,0.5825,Connecticut,CT
30,2021-06-14,0.4889464285714286,Montana,MT
22,2021-06-14,1.093453125,Louisiana,LA
44,2021-06-14,1.086,Rhode Island,RI
40,2021-06-14,0.2006103896103896,Oklahoma,OK
39,2021-06-14,0.7043977272727271,Ohio,OH
38,2021-06-14,0.3692830188679245,North Dakota,ND
37,2021-06-14,0.9826,North Carolina,NC
32,2021-06-14,0.6323529411764706,Nevada,NV
35,2021-06-14,0.885151515151515,New Mexico,NM
34,2021-06-14,0.6357142857142859,New Jersey,NJ
33,2021-06-14,1.0790000000000002,New Hampshire,NH
41,2021-06-14,1.3755555555555556,Oregon,OR
36,2021-06-14,0.901774193548387,New York,NY
42,2021-06-14,1.3613432835820898,Pennsylvania,PA
56,2021-06-14,1.0368260869565216,Wyoming,WY
45,2021-06-14,0.7873913043478261,South Carolina,SC
46,2021-06-14,0.1156363636363636,South Dakota,SD
47,2021-06-14,0.7461684210526317,Tennessee,TN
49,2021-06-14,0.2396551724137931,Utah,UT
50,2021-06-14,0.4414285714285714,Vermont,VT
51,2021-06-14,0.4949774436090226,Virginia,VA
53,2021-06-14,1.7769230769230764,Washington,WA
54,2021-06-14,1.5845454545454545,West Virginia,WV
55,2021-06-14,0.6706388888888889,Wisconsin,WI
31,2021-06-14,0.1243010752688172,Nebraska,NE
48,2021-06-14,0.8783070866141731,Texas,TX
12,2021-06-15,1.1197014925373132,Florida,FL
11,2021-06-15,0.65,District Of Columbia,DC
10,2021-06-15,1.545,Delaware,DE
9,2021-06-15,0.57125,Connecticut,CT
1,2021-06-15,0.976358208955224,Alabama,AL
6,2021-06-15,0.627810344827586,California,CA
5,2021-06-15,0.5635466666666665,Arkansas,AR
4,2021-06-15,0.73,Arizona,AZ
13,2021-06-15,0.6253081761006288,Georgia,GA
8,2021-06-15,1.568421875,Colorado,CO
16,2021-06-15,0.614977272727273,Idaho,ID
21,2021-06-15,1.0167333333333337,Kentucky,KY
18,2021-06-15,0.9681521739130434,Indiana,IN
19,2021-06-15,0.2848181818181817,Iowa,IA
20,2021-06-15,0.2859333333333333,Kansas,KS
22,2021-06-15,1.124109375,Louisiana,LA
23,2021-06-15,1.4875,Maine,ME
24,2021-06-15,0.5891666666666667,Maryland,MD
25,2021-06-15,0.4935714285714286,Massachusetts,MA
26,2021-06-15,1.3007228915662647,Michigan,MI
27,2021-06-15,0.9218620689655171,Minnesota,MN
28,2021-06-15,0.5268780487804879,Mississippi,MS
29,2021-06-15,1.1703391304347828,Missouri,MO
17,2021-06-15,0.8009803921568627,Illinois,IL
56,2021-06-15,1.0536521739130436,Wyoming,WY
44,2021-06-15,1.0699999999999998,Rhode Island,RI
30,2021-06-15,0.4945714285714286,Montana,MT
41,2021-06-15,1.3830555555555557,Oregon,OR
32,2021-06-15,0.6617647058823527,Nevada,NV
33,2021-06-15,1.0539999999999998,New Hampshire,NH
34,2021-06-15,0.6361904761904762,New Jersey,NJ
35,2021-06-15,0.8803030303030305,New Mexico,NM
37,2021-06-15,0.98066,North Carolina,NC
38,2021-06-15,0.3678301886792453,North Dakota,ND
39,2021-06-15,0.696090909090909,Ohio,OH
40,2021-06-15,0.2034415584415584,Oklahoma,OK
42,2021-06-15,1.337910447761194,Pennsylvania,PA
36,2021-06-15,0.8766290322580644,New York,NY
45,2021-06-15,0.7843478260869563,South Carolina,SC
31,2021-06-15,0.1091290322580645,Nebraska,NE
54,2021-06-15,1.5510909090909093,West Virginia,WV
53,2021-06-15,1.8036153846153844,Washington,WA
51,2021-06-15,0.4894360902255639,Virginia,VA
50,2021-06-15,0.4164285714285713,Vermont,VT
55,2021-06-15,0.6573472222222221,Wisconsin,WI
48,2021-06-15,0.8963818897637795,Texas,TX
47,2021-06-15,0.8113894736842101,Tennessee,TN
46,2021-06-15,0.1094393939393939,South Dakota,SD
49,2021-06-15,0.2451724137931034,Utah,UT
16,2021-06-16,0.6254090909090911,Idaho,ID
1,2021-06-16,0.9575671641791046,Alabama,AL
4,2021-06-16,0.7433333333333333,Arizona,AZ
5,2021-06-16,0.5993999999999998,Arkansas,AR
6,2021-06-16,0.6380344827586204,California,CA
8,2021-06-16,1.5762812500000007,Colorado,CO
9,2021-06-16,0.5575,Connecticut,CT
11,2021-06-16,0.64,District Of Columbia,DC
12,2021-06-16,1.1317462686567163,Florida,FL
13,2021-06-16,0.635238993710692,Georgia,GA
10,2021-06-16,1.54,Delaware,DE
29,2021-06-16,1.2405652173913044,Missouri,MO
17,2021-06-16,0.7824019607843139,Illinois,IL
27,2021-06-16,0.8873793103448278,Minnesota,MN
26,2021-06-16,1.246024096385543,Michigan,MI
25,2021-06-16,0.4771428571428571,Massachusetts,MA
24,2021-06-16,0.5791666666666667,Maryland,MD
28,2021-06-16,0.5255121951219511,Mississippi,MS
22,2021-06-16,1.1470937499999996,Louisiana,LA
21,2021-06-16,1.0368666666666668,Kentucky,KY
20,2021-06-16,0.2940666666666666,Kansas,KS
19,2021-06-16,0.2761414141414141,Iowa,IA
18,2021-06-16,0.9699130434782608,Indiana,IN
30,2021-06-16,0.5028214285714285,Montana,MT
23,2021-06-16,1.456875,Maine,ME
31,2021-06-16,0.0964731182795699,Nebraska,NE
41,2021-06-16,1.390277777777778,Oregon,OR
40,2021-06-16,0.211051948051948,Oklahoma,OK
39,2021-06-16,0.6887954545454543,Ohio,OH
38,2021-06-16,0.3633018867924528,North Dakota,ND
33,2021-06-16,1.021,New Hampshire,NH
35,2021-06-16,0.8766666666666667,New Mexico,NM
34,2021-06-16,0.641904761904762,New Jersey,NJ
42,2021-06-16,1.3161194029850745,Pennsylvania,PA
37,2021-06-16,0.9761599999999998,North Carolina,NC
44,2021-06-16,1.05,Rhode Island,RI
49,2021-06-16,0.2517241379310344,Utah,UT
36,2021-06-16,0.8527580645161291,New York,NY
47,2021-06-16,0.8799789473684209,Tennessee,TN
48,2021-06-16,0.9110157480314968,Texas,TX
32,2021-06-16,0.6911764705882354,Nevada,NV
50,2021-06-16,0.39,Vermont,VT
51,2021-06-16,0.4829022556390978,Virginia,VA
53,2021-06-16,1.8359487179487173,Washington,WA
54,2021-06-16,1.5158181818181815,West Virginia,WV
55,2021-06-16,0.6370138888888888,Wisconsin,WI
56,2021-06-16,1.0722173913043478,Wyoming,WY
45,2021-06-16,0.7647826086956522,South Carolina,SC
46,2021-06-16,0.1029545454545454,South Dakota,SD
13,2021-06-17,0.6460377358490565,Georgia,GA
12,2021-06-17,1.1433582089552234,Florida,FL
11,2021-06-17,0.63,District Of Columbia,DC
10,2021-06-17,1.545,Delaware,DE
4,2021-06-17,0.7573333333333334,Arizona,AZ
6,2021-06-17,0.652206896551724,California,CA
5,2021-06-17,0.6388666666666668,Arkansas,AR
16,2021-06-17,0.6348636363636363,Idaho,ID
9,2021-06-17,0.5399999999999999,Connecticut,CT
30,2021-06-17,0.5105000000000001,Montana,MT
22,2021-06-17,1.1711875,Louisiana,LA
19,2021-06-17,0.2672323232323233,Iowa,IA
20,2021-06-17,0.3025904761904761,Kansas,KS
21,2021-06-17,1.0573416666666666,Kentucky,KY
1,2021-06-17,0.932641791044776,Alabama,AL
23,2021-06-17,1.42125,Maine,ME
24,2021-06-17,0.5654166666666668,Maryland,MD
25,2021-06-17,0.4649999999999999,Massachusetts,MA
26,2021-06-17,1.1875903614457834,Michigan,MI
27,2021-06-17,0.8515402298850575,Minnesota,MN
17,2021-06-17,0.7656960784313726,Illinois,IL
18,2021-06-17,0.9735326086956524,Indiana,IN
28,2021-06-17,0.5246951219512196,Mississippi,MS
8,2021-06-17,1.5857812499999993,Colorado,CO
29,2021-06-17,1.313452173913044,Missouri,MO
56,2021-06-17,1.0895652173913042,Wyoming,WY
41,2021-06-17,1.3988888888888886,Oregon,OR
32,2021-06-17,0.713529411764706,Nevada,NV
33,2021-06-17,0.988,New Hampshire,NH
34,2021-06-17,0.6471428571428572,New Jersey,NJ
35,2021-06-17,0.8721212121212121,New Mexico,NM
36,2021-06-17,0.8314838709677419,New York,NY
38,2021-06-17,0.3574339622641509,North Dakota,ND
39,2021-06-17,0.6803522727272727,Ohio,OH
40,2021-06-17,0.2188181818181817,Oklahoma,OK
42,2021-06-17,1.291343283582089,Pennsylvania,PA
37,2021-06-17,0.97156,North Carolina,NC
45,2021-06-17,0.7423913043478262,South Carolina,SC
31,2021-06-17,0.0839784946236559,Nebraska,NE
55,2021-06-17,0.6174444444444442,Wisconsin,WI
54,2021-06-17,1.485090909090909,West Virginia,WV
53,2021-06-17,1.8608461538461536,Washington,WA
51,2021-06-17,0.4759624060150376,Virginia,VA
44,2021-06-17,1.026,Rhode Island,RI
49,2021-06-17,0.2593103448275862,Utah,UT
48,2021-06-17,0.9250000000000004,Texas,TX
47,2021-06-17,0.9508526315789472,Tennessee,TN
46,2021-06-17,0.0960757575757575,South Dakota,SD
50,2021-06-17,0.3626428571428571,Vermont,VT
13,2021-06-18,0.6554591194968554,Georgia,GA
30,2021-06-18,0.51875,Montana,MT
1,2021-06-18,0.90855223880597,Alabama,AL
4,2021-06-18,0.7726666666666666,Arizona,AZ
5,2021-06-18,0.6787866666666665,Arkansas,AR
6,2021-06-18,0.668310344827586,California,CA
8,2021-06-18,1.5860937500000003,Colorado,CO
9,2021-06-18,0.525,Connecticut,CT
11,2021-06-18,0.62,District Of Columbia,DC
12,2021-06-18,1.1540597014925376,Florida,FL
16,2021-06-18,0.643590909090909,Idaho,ID
28,2021-06-18,0.5283780487804878,Mississippi,MS
18,2021-06-18,0.97695652173913,Indiana,IN
17,2021-06-18,0.747156862745098,Illinois,IL
26,2021-06-18,1.1288795180722888,Michigan,MI
25,2021-06-18,0.4485714285714285,Massachusetts,MA
24,2021-06-18,0.5533333333333332,Maryland,MD
23,2021-06-18,1.380625,Maine,ME
27,2021-06-18,0.815574712643678,Minnesota,MN
21,2021-06-18,1.07655,Kentucky,KY
20,2021-06-18,0.3128285714285714,Kansas,KS
19,2021-06-18,0.2556868686868687,Iowa,IA
10,2021-06-18,1.545,Delaware,DE
22,2021-06-18,1.1971562500000006,Louisiana,LA
56,2021-06-18,1.1069565217391302,Wyoming,WY
44,2021-06-18,1.004,Rhode Island,RI
40,2021-06-18,0.2272987012987012,Oklahoma,OK
39,2021-06-18,0.6726931818181816,Ohio,OH
38,2021-06-18,0.3504339622641509,North Dakota,ND
37,2021-06-18,0.97214,North Carolina,NC
32,2021-06-18,0.7376470588235293,Nevada,NV
35,2021-06-18,0.8675757575757577,New Mexico,NM
34,2021-06-18,0.6519047619047619,New Jersey,NJ
33,2021-06-18,0.952,New Hampshire,NH
41,2021-06-18,1.4144444444444444,Oregon,OR
36,2021-06-18,0.8069838709677422,New York,NY
42,2021-06-18,1.2628358208955222,Pennsylvania,PA
29,2021-06-18,1.394069565217391,Missouri,MO
45,2021-06-18,0.7210869565217394,South Carolina,SC
46,2021-06-18,0.0893939393939394,South Dakota,SD
47,2021-06-18,0.9642315789473684,Tennessee,TN
49,2021-06-18,0.2672413793103448,Utah,UT
50,2021-06-18,0.3333571428571428,Vermont,VT
51,2021-06-18,0.4674135338345863,Virginia,VA
53,2021-06-18,1.882923076923077,Washington,WA
54,2021-06-18,1.4547272727272726,West Virginia,WV
55,2021-06-18,0.5975972222222222,Wisconsin,WI
31,2021-06-18,0.0686881720430107,Nebraska,NE
48,2021-06-18,0.9433307086614172,Texas,TX
13,2021-06-19,0.6631383647798738,Georgia,GA
12,2021-06-19,1.1641343283582088,Florida,FL
11,2021-06-19,0.61,District Of Columbia,DC
10,2021-06-19,1.55,Delaware,DE
4,2021-06-19,0.7886666666666667,Arizona,AZ
8,2021-06-19,1.59375,Colorado,CO
6,2021-06-19,0.6845689655172414,California,CA
5,2021-06-19,0.7162400000000001,Arkansas,AR
16,2021-06-19,0.6485454545454545,Idaho,ID
9,2021-06-19,0.51125,Connecticut,CT
29,2021-06-19,1.478486956521739,Missouri,MO
25,2021-06-19,0.4321428571428572,Massachusetts,MA
28,2021-06-19,0.5232682926829271,Mississippi,MS
27,2021-06-19,0.7745632183908048,Minnesota,MN
26,2021-06-19,1.0714096385542171,Michigan,MI
24,2021-06-19,0.54375,Maryland,MD
17,2021-06-19,0.7261176470588234,Illinois,IL
22,2021-06-19,1.2224843750000003,Louisiana,LA
21,2021-06-19,1.0901666666666672,Kentucky,KY
20,2021-06-19,0.322895238095238,Kansas,KS
19,2021-06-19,0.2473737373737373,Iowa,IA
1,2021-06-19,0.8820447761194028,Alabama,AL
18,2021-06-19,0.9810543478260866,Indiana,IN
23,2021-06-19,1.3418750000000002,Maine,ME
36,2021-06-19,0.7819999999999999,New York,NY
31,2021-06-19,0.0580537634408602,Nebraska,NE
30,2021-06-19,0.5241785714285715,Montana,MT
41,2021-06-19,1.4310833333333326,Oregon,OR
33,2021-06-19,0.914,New Hampshire,NH
34,2021-06-19,0.6557142857142857,New Jersey,NJ
35,2021-06-19,0.8681818181818179,New Mexico,NM
56,2021-06-19,1.1191304347826088,Wyoming,WY
37,2021-06-19,0.9728999999999998,North Carolina,NC
39,2021-06-19,0.6649886363636361,Ohio,OH
40,2021-06-19,0.2356233766233766,Oklahoma,OK
42,2021-06-19,1.238059701492537,Pennsylvania,PA
32,2021-06-19,0.7529411764705882,Nevada,NV
38,2021-06-19,0.3426415094339622,North Dakota,ND
46,2021-06-19,0.0836363636363636,South Dakota,SD
45,2021-06-19,0.6978260869565218,South Carolina,SC
55,2021-06-19,0.5768611111111112,Wisconsin,WI
54,2021-06-19,1.415454545454545,West Virginia,WV
53,2021-06-19,1.913461538461538,Washington,WA
51,2021-06-19,0.4626842105263157,Virginia,VA
44,2021-06-19,0.976,Rhode Island,RI
49,2021-06-19,0.2748275862068965,Utah,UT
48,2021-06-19,0.9810905511811022,Texas,TX
47,2021-06-19,0.9797157894736837,Tennessee,TN
50,2021-06-19,0.3085714285714286,Vermont,VT
13,2021-06-20,0.6722452830188682,Georgia,GA
4,2021-06-20,0.8073333333333335,Arizona,AZ
5,2021-06-20,0.7540133333333334,Arkansas,AR
6,2021-06-20,0.703241379310345,California,CA
23,2021-06-20,1.30375,Maine,ME
9,2021-06-20,0.49875,Connecticut,CT
10,2021-06-20,1.495,Delaware,DE
11,2021-06-20,0.6,District Of Columbia,DC
12,2021-06-20,1.173701492537314,Florida,FL
16,2021-06-20,0.6518636363636363,Idaho,ID
29,2021-06-20,1.5683739130434775,Missouri,MO
18,2021-06-20,0.9828586956521738,Indiana,IN
17,2021-06-20,0.702294117647059,Illinois,IL
26,2021-06-20,1.0123614457831325,Michigan,MI
25,2021-06-20,0.4171428571428572,Massachusetts,MA
24,2021-06-20,0.5304166666666668,Maryland,MD
27,2021-06-20,0.7327241379310346,Minnesota,MN
22,2021-06-20,1.242703125,Louisiana,LA
21,2021-06-20,1.1048,Kentucky,KY
20,2021-06-20,0.3319333333333334,Kansas,KS
19,2021-06-20,0.2406161616161616,Iowa,IA
1,2021-06-20,0.8523283582089551,Alabama,AL
28,2021-06-20,0.5153414634146344,Mississippi,MS
8,2021-06-20,1.5956250000000003,Colorado,CO
36,2021-06-20,0.7511290322580643,New York,NY
42,2021-06-20,1.215074626865672,Pennsylvania,PA
32,2021-06-20,0.7605882352941178,Nevada,NV
33,2021-06-20,0.8879999999999999,New Hampshire,NH
34,2021-06-20,0.6585714285714287,New Jersey,NJ
35,2021-06-20,0.867878787878788,New Mexico,NM
37,2021-06-20,0.9724999999999996,North Carolina,NC
38,2021-06-20,0.3353584905660376,North Dakota,ND
39,2021-06-20,0.6577727272727273,Ohio,OH
40,2021-06-20,0.2479090909090908,Oklahoma,OK
41,2021-06-20,1.4468611111111112,Oregon,OR
44,2021-06-20,1.02,Rhode Island,RI
30,2021-06-20,0.5332142857142858,Montana,MT
46,2021-06-20,0.0780151515151515,South Dakota,SD
45,2021-06-20,0.6707173913043476,South Carolina,SC
56,2021-06-20,1.1360869565217393,Wyoming,WY
55,2021-06-20,0.5577916666666666,Wisconsin,WI
54,2021-06-20,1.3763636363636358,West Virginia,WV
53,2021-06-20,1.9419487179487176,Washington,WA
50,2021-06-20,0.2800714285714286,Vermont,VT
31,2021-06-20,0.0544408602150537,Nebraska,NE
49,2021-06-20,0.2824137931034483,Utah,UT
48,2021-06-20,1.019074803149606,Texas,TX
47,2021-06-20,0.996473684210526,Tennessee,TN
51,2021-06-20,0.4568571428571427,Virginia,VA
17,2021-06-21,0.680127450980392,Illinois,IL
30,2021-06-21,0.5433928571428572,Montana,MT
4,2021-06-21,0.822,Arizona,AZ
